timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11419185.908149991,129.44391738809645,177,1.1,101.5,100.0,19349.25,230.965,144175671480.0
11419186.410162536,129.94592993333936,178,1.0,99.6,100.0,19349.25,232.719,144175783829.0
11419186.912254572,130.44802196882665,179,1.1,99.6,98.0,19349.25,231.968,144175897545.0
11419187.414310016,130.95007741265,179,1.0,101.6,100.0,19349.25,235.076,144176012396.0
11419187.916457403,131.45222480036318,180,1.1,101.6,100.0,19349.25,234.159,144176122925.0
11419188.41861655,131.9543839469552,181,1.0,99.5,99.0,19349.25,232.11,144176235287.0
11419188.925429419,132.46119681559503,182,1.1,100.7,100.0,19349.25,233.471,144176351245.0
11419189.4283729,132.96414029598236,182,1.1,101.4,100.0,19349.25,232.133,144176464467.0
11419189.93016617,133.465933566913,183,1.1,99.6,98.0,19349.25,231.763,144176579040.0
11419190.432170045,133.96793744154274,184,1.1,99.6,98.0,19349.25,230.62,144176690343.0
11419190.937476186,134.47324358299375,184,1.1,100.9,100.0,19349.25,232.128,144176803450.0
11419191.44414858,134.97991597652435,185,1.0,100.6,100.0,19349.25,229.214,144176920136.0
11419191.946700754,135.4824681505561,186,1.1,101.5,100.0,19349.25,228.709,144177030107.0
11419192.448526876,135.98429427295923,186,1.1,99.6,100.0,19349.25,231.946,144177146277.0
11419192.950395567,136.48616296425462,187,1.1,101.6,100.0,19349.25,229.754,144177258628.0
11419193.45236044,136.98812783695757,188,1.1,99.6,98.0,19349.25,231.453,144177371512.0
11419193.954480236,137.49024763330817,188,1.0,99.6,100.0,19349.25,235.017,144177510443.0
11419194.456207696,137.9919750932604,189,1.1,101.6,100.0,19349.25,233.918,144177622404.0
11419194.962564329,138.49833172559738,190,1.0,100.7,100.0,19349.25,232.026,144177737210.0
11419195.465425275,139.00119267217815,190,1.1,101.3,100.0,19349.25,231.808,144177850416.0
11419195.977456544,139.51322394050658,191,1.1,101.6,100.0,19349.25,232.073,144177964265.0
11419196.481961284,140.01772868074477,192,1.1,101.1,99.0,19349.25,230.407,144178080158.0
11419196.985243749,140.52101114578545,193,1.0,101.3,98.0,19349.25,229.556,144178189396.0
11419197.488275012,141.02404240891337,193,1.1,101.4,100.0,19349.25,233.264,144178305626.0
11419197.990331726,141.5260991230607,194,0.8,99.6,100.0,19349.25,230.866,144178417902.0
11419198.492527895,142.0282952915877,195,0.6,99.6,99.0,19349.25,231.557,144178530331.0
11419198.995125458,142.53089285455644,195,0.6,101.5,100.0,19349.25,232.973,144178645249.0
11419199.501867265,143.03763466142118,196,0.6,100.6,100.0,19349.25,231.725,144178757239.0
11419200.004688444,143.540455840528,197,0.7,101.4,98.0,19349.25,231.48,144178871041.0
11419200.506993411,144.04276080802083,197,0.7,101.5,100.0,19349.25,233.866,144178986175.0
11419201.0096961,144.54546349681914,198,0.6,99.5,100.0,19349.25,236.71,144179099995.0
11419201.511710923,145.04747832007706,199,0.6,99.6,98.0,19349.25,233.22,144179211899.0
11419202.013822207,145.54958960413933,199,0.6,101.5,100.0,19349.25,234.688,144179324473.0
11419202.520979572,146.0567469689995,200,0.6,100.6,100.0,19349.25,232.362,144179436377.0
